Date,Regroupement,Croisement,Nom,dec_hebdo_tot_n,dec_hebdo_tot_t,dec_quo_tot_t,dec_quo_tot_n,dec_quo_tot_m,dec_quo_tot_tm,hos_heb_testpos_n,hos_heb_testpos_t,hos_quo_testpos_t,hos_quo_testpos_n,hos_quo_testpos_m,hos_act_testpos_n,hos_heb_dxurg_n,hos_heb_dxurg_t,hos_quo_dxurg_t,hos_quo_dxurg_n,hos_quo_dxurg_m,hos_act_dxurg_n,psi_quo_pos_n,psi_quo_inf_n,psi_quo_tes_n,psi_quo_pos_t,psi_heb_pos_n,psi_heb_inf_n,psi_heb_tes_n,psi_heb_pos_t,psi_quo_tot_m,psi_heb_cas_t
2025-01-17,Région,RSS07,07 - Outaouais,1,0.23,0.00,0,0.43,0.10,15,3.48,0.70,3,1.71,50,2,0.46,0.46,2,0.43,3,7,64,71,9.86,30,363,393,7.63,4.43,6.95
2025-01-17,Région,RSS08,08 - Abitibi-Témiscamingue,0,0.00,0.00,0,0.14,0.10,6,4.01,0.67,1,0.71,18,0,0.00,0.00,0,0.00,0,1,39,40,2.50,12,243,255,4.71,1.57,8.02
2025-01-17,Région,RSS09,09 - Côte-Nord,1,1.12,0.00,0,0.14,0.16,2,2.24,0.00,0,0.29,19,0,0.00,0.00,0,0.00,0,0,28,28,0.00,12,193,205,5.85,1.29,13.44
2025-01-17,Région,RSS10,10 - Nord-du-Québec,0,0.00,0.00,0,0.00,0.00,0,0.00,.,.,,.,0,0.00,.,.,,.,0,7,7,0.00,4,55,59,6.78,0.57,29.79
2025-01-17,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,0,0.00,0.00,0,0.00,0.00,11,11.90,1.08,1,1.43,20,0,0.00,0.00,0,0.00,1,3,42,45,6.67,18,266,284,6.34,2.29,19.48
2025-01-17,Région,RSS12,12 - Chaudière-Appalaches,2,0.43,0.22,1,0.14,0.03,23,5.00,1.52,7,2.86,51,4,0.87,0.22,1,0.57,7,7,101,108,6.48,44,734,778,5.66,5.43,9.57
2025-01-17,Région,RSS13,13 - Laval,1,0.22,0.22,1,0.14,0.03,20,4.32,0.65,3,2.14,69,2,0.43,0.22,1,0.14,7,8,97,105,7.62,59,599,658,8.97,7.71,12.73
2025-01-17,Région,RSS14,14 - Lanaudière,0,0.00,0.00,0,0.00,0.00,9,1.58,0.18,1,1.57,35,2,0.35,0.00,0,0.29,5,5,112,117,4.27,55,870,925,5.95,7.71,9.68
2025-01-17,Région,RSS15,15 - Laurentides,3,0.44,0.00,0,0.00,0.00,28,4.10,0.29,2,3.71,73,5,0.73,0.15,1,0.43,10,11,175,186,5.91,96,1226,1322,7.26,10.86,14.07
2025-01-17,Région,RSS16,16 - Montérégie,3,0.20,0.00,0,0.14,0.01,48,3.15,0.33,5,6.43,199,10,0.66,0.13,2,1.71,15,19,324,343,5.54,146,2291,2437,5.99,21.86,9.57
2025-01-17,Région,RSS17,17 - Nunavik,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,5,0,0.00,0.00,0,0.00,0,1,26,27,3.70,2,71,73,2.74,0.29,13.67
2025-01-17,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0,0.00,0.00,0,0.00,0.00,4,20.79,0.00,0,0.14,12,0,0.00,0.00,0,0.00,0,0,5,5,0.00,5,94,99,5.05,0.43,25.99
2025-01-17,Région,RSS00,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,1,0,.,.,0,0.00,0,1,2,3,33.33,1,22,23,4.35,0.43,.
2025-01-17,Région,RSS98,Hors Québec,0,.,.,0,0.00,,0,.,.,0,0.00,0,0,.,.,0,0.00,0,0,0,0,.,5,15,20,25.00,0.43,.
2025-01-17,Région,RSS99,Ensemble du Québec,26,0.29,0.05,5,3.29,0.04,289,3.17,0.43,39,38.29,1061,42,0.46,0.09,8,6.00,93,132,2006,2138,6.17,898,13548,14446,6.22,123.57,9.85
2025-01-17,Groupe de région,REG01,Montréal et Laval,8,0.30,0.08,2,1.57,0.06,81,3.05,0.45,12,11.29,.,10,0.38,0.04,1,1.57,.,45,530,575,7.83,279,3426,3705,7.53,37.57,10.50
2025-01-17,Groupe de région,REG02,Ceinture de Montréal,3,0.19,0.00,0,0.00,0.00,40,2.52,0.19,3,6.29,.,8,0.50,0.06,1,1.29,.,23,340,363,6.34,164,2445,2609,6.29,22.71,10.31
2025-01-17,Groupe de région,REG03,Autres régions,15,0.31,0.06,3,1.71,0.04,168,3.45,0.49,24,20.71,.,24,0.49,0.12,6,3.14,.,63,1134,1197,5.26,449,7640,8089,5.55,62.43,9.22
2025-01-17,Groupe de région,REG00,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,.,0,.,.,0,0.00,.,1,2,3,33.33,1,22,23,4.35,0.43,.
2025-01-17,Groupe de région,REG98,Hors Québec,0,.,.,0,0.00,,0,.,.,0,0.00,.,0,.,.,0,0.00,.,0,0,0,.,5,15,20,25.00,0.43,.
2025-01-17,Groupe d'âge,0_9,0-9 ans,0,0.00,0.00,0,0.00,0.00,9,1.02,0.11,1,1.57,3,0,0.00,0.00,0,0.00,0,7,168,175,4.00,63,1442,1505,4.19,9.43,7.12
2025-01-17,Groupe d'âge,10_19,10-19 ans,0,0.00,0.00,0,0.00,0.00,3,0.30,0.00,0,0.43,4,0,0.00,0.00,0,0.00,0,1,56,57,1.75,7,319,326,2.15,1.86,0.70
2025-01-17,Groupe d'âge,20_29,20-29 ans,0,0.00,0.00,0,0.00,0.00,2,0.18,0.09,1,0.14,15,0,0.00,0.00,0,0.00,0,8,97,105,7.62,52,677,729,7.13,7.57,4.72
2025-01-17,Groupe d'âge,30_39,30-39 ans,0,0.00,0.00,0,0.00,0.00,7,0.56,0.08,1,1.29,32,0,0.00,0.00,0,0.14,0,12,139,151,7.95,82,906,988,8.30,13.00,6.52
2025-01-17,Groupe d'âge,40_49,40-49 ans,0,0.00,0.00,0,0.00,0.00,12,0.99,0.00,0,1.43,43,0,0.00,0.00,0,0.00,0,9,127,136,6.62,101,867,968,10.43,15.00,8.30
2025-01-17,Groupe d'âge,50_59,50-59 ans,1,0.09,0.00,0,0.00,0.00,12,1.12,0.00,0,1.71,50,2,0.19,0.00,0,0.14,3,12,182,194,6.19,83,1162,1245,6.67,10.71,7.77
2025-01-17,Groupe d'âge,60_69,60-69 ans,3,0.25,0.00,0,0.29,0.02,25,2.05,0.25,3,3.86,127,5,0.41,0.08,1,0.71,7,23,262,285,8.07,100,1769,1869,5.35,13.14,8.19
2025-01-17,Groupe d'âge,70_79,70-79 ans,4,0.45,0.11,1,0.57,0.06,80,9.07,1.13,10,10.71,299,13,1.47,0.23,2,1.71,33,24,367,391,6.14,166,2490,2656,6.25,21.57,18.82
2025-01-17,Groupe d'âge,80_89,80-89 ans,10,2.53,0.76,3,1.43,0.36,102,25.79,4.55,18,13.29,345,20,5.06,1.01,4,2.71,38,29,418,447,6.49,183,2612,2795,6.55,23.57,46.27
2025-01-17,Groupe d'âge,90_,90 ans et plus,8,8.74,1.09,1,1.00,1.09,37,40.40,5.46,5,3.86,143,2,2.18,1.09,1,0.57,12,7,190,197,3.55,61,1299,1360,4.49,7.71,66.61
2025-01-17,Groupe d'âge,INC,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,0,0,.,.,0,0.00,0,0,0,0,.,0,5,5,0.00,0.00,.
2025-01-17,Groupe d'âge,TOT,Total,26,0.29,0.05,5,3.29,0.04,289,3.17,0.43,39,38.29,1061,42,0.46,0.09,8,6.00,93,132,2006,2138,6.17,898,13548,14446,6.22,123.57,9.85
2025-01-17,Sexe,MASC,Masculin,14,0.31,0.07,3,2.14,0.05,141,3.08,0.46,21,19.86,.,19,0.41,0.07,3,3.29,.,53,900,953,5.56,341,5859,6200,5.50,47.71,7.44
2025-01-17,Sexe,FEM,Féminin,12,0.26,0.04,2,1.14,0.03,148,3.27,0.40,18,18.43,.,23,0.51,0.11,5,2.71,.,79,1103,1182,6.68,556,7683,8239,6.75,75.71,12.27
2025-01-17,Sexe,INC,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,.,0,.,.,0,0.00,.,0,3,3,0.00,1,6,7,14.29,0.14,.
2025-01-17,Sexe,TOT,Total,26,0.29,0.05,5,3.29,0.04,289,3.17,0.43,39,38.29,.,42,0.46,0.09,8,6.00,.,132,2006,2138,6.17,898,13548,14446,6.22,123.57,9.85
2025-01-18,Région,RSS01,01 - Bas-Saint-Laurent,0,0.00,0.00,0,0.00,0.00,9,4.39,0.49,1,1.14,30,3,1.46,0.00,0,0.14,3,2,61,63,3.17,27,546,573,4.71,4.57,13.16
2025-01-18,Région,RSS02,02 - Saguenay-Lac-Saint-Jean,1,0.35,0.00,0,0.00,0.00,8,2.78,0.35,1,1.00,26,2,0.70,0.00,0,0.43,3,2,38,40,5.00,21,412,433,4.85,2.71,7.31
2025-01-18,Région,RSS03,03 - Capitale-Nationale,3,0.36,0.00,0,0.43,0.05,15,1.82,0.24,2,1.43,56,3,0.36,0.00,0,0.14,7,3,137,140,2.14,38,1178,1216,3.13,4.14,4.62
2025-01-18,Région,RSS04,04 - Mauricie et Centre-du-Québec,1,0.18,0.00,0,0.14,0.03,18,3.23,0.36,2,2.14,40,1,0.18,0.18,1,0.14,1,3,73,76,3.95,51,763,814,6.27,5.57,9.15
2025-01-18,Région,RSS05,05 - Estrie,3,0.56,0.00,0,0.00,0.00,12,2.23,0.37,2,1.71,63,0,0.00,0.00,0,0.00,1,5,84,89,5.62,52,780,832,6.25,10.14,9.65
2025-01-18,Région,RSS06,06 - Montréal,7,0.32,0.05,1,1.43,0.07,61,2.78,0.36,8,10.00,269,8,0.36,0.09,2,1.57,24,22,342,364,6.04,220,2827,3047,7.22,29.00,10.03
2025-01-18,Région,RSS07,07 - Outaouais,1,0.23,0.00,0,0.29,0.07,15,3.48,0.46,2,1.71,48,2,0.46,0.00,0,0.57,3,2,40,42,4.76,30,363,393,7.63,4.14,6.95
2025-01-18,Région,RSS08,08 - Abitibi-Témiscamingue,0,0.00,0.00,0,0.14,0.10,6,4.01,0.00,0,0.71,17,0,0.00,0.00,0,0.00,0,1,30,31,3.23,12,243,255,4.71,1.57,8.02
2025-01-18,Région,RSS09,09 - Côte-Nord,1,1.12,1.12,1,0.14,0.16,2,2.24,0.00,0,0.14,19,0,0.00,0.00,0,0.00,0,2,23,25,8.00,12,193,205,5.85,1.14,13.44
2025-01-18,Région,RSS10,10 - Nord-du-Québec,0,0.00,0.00,0,0.00,0.00,0,0.00,.,.,,.,0,0.00,.,.,,.,0,10,10,0.00,4,55,59,6.78,0.43,29.79
2025-01-18,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,0,0.00,0.00,0,0.00,0.00,11,11.90,2.16,2,1.14,19,0,0.00,0.00,0,0.00,1,2,32,34,5.88,18,266,284,6.34,2.14,19.48
2025-01-18,Région,RSS12,12 - Chaudière-Appalaches,2,0.43,0.00,0,0.14,0.03,23,5.00,0.43,2,2.86,46,4,0.87,0.22,1,0.43,7,4,85,89,4.49,44,734,778,5.66,5.00,9.57
2025-01-18,Région,RSS13,13 - Laval,1,0.22,0.00,0,0.14,0.03,20,4.32,0.22,1,2.29,66,2,0.43,0.00,0,0.14,7,4,67,71,5.63,59,599,658,8.97,6.71,12.73
2025-01-18,Région,RSS14,14 - Lanaudière,0,0.00,0.00,0,0.00,0.00,9,1.58,0.00,0,1.57,33,2,0.35,0.00,0,0.43,4,5,89,94,5.32,55,870,925,5.95,7.29,9.68
2025-01-18,Région,RSS15,15 - Laurentides,3,0.44,0.00,0,0.00,0.00,28,4.10,0.29,2,3.57,70,5,0.73,0.00,0,0.29,8,9,149,158,5.70,96,1226,1322,7.26,10.86,14.07
2025-01-18,Région,RSS16,16 - Montérégie,3,0.20,0.00,0,0.00,0.00,48,3.15,0.33,5,6.86,193,10,0.66,0.00,0,1.86,15,16,280,296,5.41,146,2291,2437,5.99,21.29,9.57
2025-01-18,Région,RSS17,17 - Nunavik,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,5,0,0.00,0.00,0,0.00,0,0,8,8,0.00,2,71,73,2.74,0.29,13.67
2025-01-18,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0,0.00,0.00,0,0.00,0.00,4,20.79,0.00,0,0.14,12,0,0.00,0.00,0,0.00,0,0,4,4,0.00,5,94,99,5.05,0.29,25.99
2025-01-18,Région,RSS00,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,1,0,.,.,0,0.00,0,0,1,1,0.00,1,22,23,4.35,0.43,.
2025-01-18,Région,RSS98,Hors Québec,0,.,.,0,0.00,,0,.,.,0,0.00,0,0,.,.,0,0.00,0,1,1,2,50.00,5,15,20,25.00,0.14,.
2025-01-18,Région,RSS99,Ensemble du Québec,26,0.29,0.02,2,2.86,0.03,289,3.17,0.33,30,38.43,1015,42,0.46,0.04,4,6.14,84,83,1554,1637,5.07,898,13548,14446,6.22,117.86,9.85
2025-01-18,Groupe de région,REG01,Montréal et Laval,8,0.30,0.04,1,1.57,0.06,81,3.05,0.34,9,12.29,.,10,0.38,0.08,2,1.71,.,26,409,435,5.98,279,3426,3705,7.53,35.71,10.50
2025-01-18,Groupe de région,REG02,Ceinture de Montréal,3,0.19,0.00,0,0.00,0.00,40,2.52,0.25,4,6.14,.,8,0.50,0.00,0,1.43,.,19,295,314,6.05,164,2445,2609,6.29,22.00,10.31
2025-01-18,Groupe de région,REG03,Autres régions,15,0.31,0.02,1,1.29,0.03,168,3.45,0.35,17,20.00,.,24,0.49,0.04,2,3.00,.,37,848,885,4.18,449,7640,8089,5.55,59.57,9.22
2025-01-18,Groupe de région,REG00,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,.,0,.,.,0,0.00,.,0,1,1,0.00,1,22,23,4.35,0.43,.
2025-01-18,Groupe de région,REG98,Hors Québec,0,.,.,0,0.00,,0,.,.,0,0.00,.,0,.,.,0,0.00,.,1,1,2,50.00,5,15,20,25.00,0.14,.
2025-01-18,Groupe d'âge,0_9,0-9 ans,0,0.00,0.00,0,0.00,0.00,9,1.02,0.23,2,1.29,5,0,0.00,0.00,0,0.00,0,11,182,193,5.70,63,1442,1505,4.19,8.57,7.12
2025-01-18,Groupe d'âge,10_19,10-19 ans,0,0.00,0.00,0,0.00,0.00,3,0.30,0.00,0,0.14,4,0,0.00,0.00,0,0.00,0,1,40,41,2.44,7,319,326,2.15,2.14,0.70
2025-01-18,Groupe d'âge,20_29,20-29 ans,0,0.00,0.00,0,0.00,0.00,2,0.18,0.00,0,0.14,15,0,0.00,0.00,0,0.00,0,4,63,67,5.97,52,677,729,7.13,7.29,4.72
2025-01-18,Groupe d'âge,30_39,30-39 ans,0,0.00,0.00,0,0.00,0.00,7,0.56,0.00,0,1.43,30,0,0.00,0.00,0,0.14,0,7,84,91,7.69,82,906,988,8.30,12.57,6.52
2025-01-18,Groupe d'âge,40_49,40-49 ans,0,0.00,0.00,0,0.00,0.00,12,0.99,0.16,2,1.14,41,0,0.00,0.00,0,0.00,0,13,93,106,12.26,101,867,968,10.43,13.86,8.30
2025-01-18,Groupe d'âge,50_59,50-59 ans,1,0.09,0.00,0,0.00,0.00,12,1.12,0.19,2,1.86,49,2,0.19,0.00,0,0.14,3,5,123,128,3.91,83,1162,1245,6.67,9.71,7.77
2025-01-18,Groupe d'âge,60_69,60-69 ans,3,0.25,0.08,1,0.29,0.02,25,2.05,0.49,6,4.29,128,5,0.41,0.08,1,0.71,7,8,192,200,4.00,100,1769,1869,5.35,13.14,8.19
2025-01-18,Groupe d'âge,70_79,70-79 ans,4,0.45,0.00,0,0.71,0.08,80,9.07,0.91,8,9.86,284,13,1.47,0.11,1,2.29,29,12,307,319,3.76,166,2490,2656,6.25,19.29,18.82
2025-01-18,Groupe d'âge,80_89,80-89 ans,10,2.53,0.25,1,1.29,0.33,102,25.79,2.28,9,14.00,328,20,5.06,0.51,2,2.29,35,16,326,342,4.68,183,2612,2795,6.55,23.29,46.27
2025-01-18,Groupe d'âge,90_,90 ans et plus,8,8.74,0.00,0,0.57,0.62,37,40.40,1.09,1,4.29,131,2,2.18,0.00,0,0.57,10,6,144,150,4.00,61,1299,1360,4.49,8.00,66.61
2025-01-18,Groupe d'âge,INC,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,0,0,.,.,0,0.00,0,0,0,0,.,0,5,5,0.00,0.00,.
2025-01-18,Groupe d'âge,TOT,Total,26,0.29,0.02,2,2.86,0.03,289,3.17,0.33,30,38.43,1015,42,0.46,0.04,4,6.14,84,83,1554,1637,5.07,898,13548,14446,6.22,117.86,9.85
2025-01-18,Sexe,MASC,Masculin,14,0.31,0.04,2,2.00,0.04,141,3.08,0.33,15,19.43,.,19,0.41,0.07,3,3.29,.,33,628,661,4.99,341,5859,6200,5.50,46.57,7.44
2025-01-18,Sexe,FEM,Féminin,12,0.26,0.00,0,0.86,0.02,148,3.27,0.33,15,19.00,.,23,0.51,0.02,1,2.86,.,50,926,976,5.12,556,7683,8239,6.75,71.00,12.27
2025-01-18,Sexe,INC,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,.,0,.,.,0,0.00,.,0,0,0,.,1,6,7,14.29,0.29,.
2025-01-18,Sexe,TOT,Total,26,0.29,0.02,2,2.86,0.03,289,3.17,0.33,30,38.43,.,42,0.46,0.04,4,6.14,.,83,1554,1637,5.07,898,13548,14446,6.22,117.86,9.85
2025-01-19,Région,RSS01,01 - Bas-Saint-Laurent,1,0.49,0.00,0,0.00,0.00,10,4.87,0.00,0,1.14,29,0,0.00,0.00,0,0.14,3,1,73,74,1.35,27,549,576,4.69,4.57,13.16
2025-01-19,Région,RSS02,02 - Saguenay-Lac-Saint-Jean,0,0.00,0.00,0,0.00,0.00,8,2.78,0.35,1,1.29,24,2,0.70,0.35,1,0.43,4,2,47,49,4.08,18,377,395,4.56,2.71,6.26
2025-01-19,Région,RSS03,03 - Capitale-Nationale,1,0.12,0.00,0,0.43,0.05,20,2.43,0.36,3,1.71,57,5,0.61,0.12,1,0.14,8,4,126,130,3.08,35,1104,1139,3.07,4.71,4.26
2025-01-19,Région,RSS04,04 - Mauricie et Centre-du-Québec,1,0.18,0.00,0,0.14,0.03,11,1.97,0.54,3,2.00,42,0,0.00,0.00,0,0.14,1,6,70,76,7.89,43,703,746,5.76,6.00,7.71
2025-01-19,Région,RSS05,05 - Estrie,0,0.00,0.00,0,0.00,0.00,11,2.04,0.00,0,1.57,62,1,0.19,0.00,0,0.00,1,6,101,107,5.61,73,819,892,8.18,10.86,13.55
2025-01-19,Région,RSS06,06 - Montréal,9,0.41,0.09,2,1.29,0.06,70,3.19,0.73,16,8.86,276,13,0.59,0.18,4,1.43,28,16,253,269,5.95,200,2799,2999,6.67,29.71,9.12
2025-01-19,Région,RSS07,07 - Outaouais,2,0.46,0.23,1,0.29,0.07,8,1.85,0.23,1,1.86,47,2,0.46,0.23,1,0.57,4,2,58,60,3.33,23,370,393,5.85,3.71,5.33
2025-01-19,Région,RSS08,08 - Abitibi-Témiscamingue,2,1.34,0.00,0,0.29,0.19,5,3.34,0.00,0,0.71,17,0,0.00,0.00,0,0.00,0,1,24,25,4.00,11,231,242,4.55,1.86,7.35
2025-01-19,Région,RSS09,09 - Côte-Nord,0,0.00,0.00,0,0.14,0.16,3,3.36,0.00,0,0.14,18,1,1.12,0.00,0,0.00,0,0,29,29,0.00,8,182,190,4.21,1.14,8.96
2025-01-19,Région,RSS10,10 - Nord-du-Québec,0,0.00,0.00,0,0.00,0.00,1,7.45,.,.,,.,0,0.00,.,.,,.,0,7,7,0.00,1,68,69,1.45,0.14,7.45
2025-01-19,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,0,0.00,0.00,0,0.00,0.00,4,4.33,2.16,2,1.14,21,0,0.00,0.00,0,0.00,1,2,31,33,6.06,11,239,250,4.40,2.00,11.90
2025-01-19,Région,RSS12,12 - Chaudière-Appalaches,0,0.00,0.00,0,0.14,0.03,13,2.83,0.65,3,2.43,49,2,0.43,0.00,0,0.43,7,7,83,90,7.78,38,732,770,4.94,4.86,8.26
2025-01-19,Région,RSS13,13 - Laval,0,0.00,0.00,0,0.14,0.03,17,3.67,0.22,1,2.29,66,2,0.43,0.00,0,0.14,7,6,88,94,6.38,59,649,708,8.33,7.29,12.73
2025-01-19,Région,RSS14,14 - Lanaudière,0,0.00,0.00,0,0.00,0.00,10,1.76,0.35,2,1.43,35,2,0.35,0.00,0,0.29,4,5,103,108,4.63,53,834,887,5.98,6.57,9.33
2025-01-19,Région,RSS15,15 - Laurentides,3,0.44,0.00,0,0.14,0.02,26,3.81,0.00,0,4.00,68,2,0.29,0.00,0,0.43,8,4,101,105,3.81,86,1059,1145,7.51,11.71,12.60
2025-01-19,Région,RSS16,16 - Montérégie,2,0.13,0.00,0,0.14,0.01,60,3.93,0.20,3,7.71,191,10,0.66,0.13,2,1.86,15,16,303,319,5.02,165,2239,2404,6.86,21.43,10.81
2025-01-19,Région,RSS17,17 - Nunavik,0,0.00,0.00,0,0.00,0.00,2,13.67,0.00,0,0.00,5,0,0.00,0.00,0,0.00,0,0,2,2,0.00,5,71,76,6.58,0.14,34.17
2025-01-19,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0,0.00,0.00,0,0.00,0.00,1,5.20,0.00,0,0.00,12,0,0.00,0.00,0,0.00,0,0,6,6,0.00,4,68,72,5.56,0.14,20.79
2025-01-19,Région,RSS00,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,1,0,.,.,0,0.00,0,0,2,2,0.00,3,23,26,11.54,0.57,.
2025-01-19,Région,RSS98,Hors Québec,0,.,.,0,0.00,,0,.,.,0,0.00,0,0,.,.,0,0.00,0,0,2,2,0.00,0,22,22,0.00,0.14,.
2025-01-19,Région,RSS99,Ensemble du Québec,21,0.23,0.03,3,3.14,0.03,280,3.07,0.38,35,38.29,1022,42,0.46,0.10,9,6.00,91,78,1509,1587,4.91,863,13138,14001,6.16,120.29,9.47
2025-01-19,Groupe de région,REG01,Montréal et Laval,9,0.34,0.08,2,1.43,0.05,87,3.27,0.64,17,11.14,.,15,0.56,0.15,4,1.57,.,22,341,363,6.06,259,3448,3707,6.99,37.00,9.75
2025-01-19,Groupe de région,REG02,Ceinture de Montréal,1,0.06,0.00,0,0.14,0.01,41,2.58,0.19,3,6.43,.,8,0.50,0.06,1,1.29,.,14,283,297,4.71,147,2335,2482,5.92,21.14,9.24
2025-01-19,Groupe de région,REG03,Autres régions,11,0.23,0.02,1,1.57,0.03,152,3.12,0.31,15,20.71,.,19,0.39,0.08,4,3.14,.,42,881,923,4.55,454,7310,7764,5.85,61.43,9.33
2025-01-19,Groupe de région,REG00,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,.,0,.,.,0,0.00,.,0,2,2,0.00,3,23,26,11.54,0.57,.
2025-01-19,Groupe de région,REG98,Hors Québec,0,.,.,0,0.00,,0,.,.,0,0.00,.,0,.,.,0,0.00,.,0,2,2,0.00,0,22,22,0.00,0.14,.
2025-01-19,Groupe d'âge,0_9,0-9 ans,0,0.00,0.00,0,0.00,0.00,16,1.81,0.11,1,2.14,5,1,0.11,0.00,0,0.14,0,2,146,148,1.35,68,1525,1593,4.27,9.71,7.68
2025-01-19,Groupe d'âge,10_19,10-19 ans,0,0.00,0.00,0,0.00,0.00,2,0.20,0.00,0,0.14,4,0,0.00,0.00,0,0.00,0,2,44,46,4.35,23,380,403,5.71,2.43,2.31
2025-01-19,Groupe d'âge,20_29,20-29 ans,0,0.00,0.00,0,0.00,0.00,2,0.18,0.00,0,0.29,15,0,0.00,0.00,0,0.00,0,0,79,79,0.00,62,736,798,7.77,7.57,5.62
2025-01-19,Groupe d'âge,30_39,30-39 ans,0,0.00,0.00,0,0.00,0.00,9,0.72,0.24,3,1.29,32,1,0.08,0.00,0,0.14,0,4,83,87,4.60,96,933,1029,9.33,12.71,7.64
2025-01-19,Groupe d'âge,40_49,40-49 ans,1,0.08,0.00,0,0.14,0.01,4,0.33,0.00,0,0.57,41,1,0.08,0.00,0,0.00,0,10,114,124,8.06,89,970,1059,8.40,12.86,7.32
2025-01-19,Groupe d'âge,50_59,50-59 ans,0,0.00,0.00,0,0.00,0.00,14,1.31,0.00,0,1.14,49,1,0.09,0.00,0,0.00,3,5,106,111,4.50,76,1051,1127,6.74,9.43,7.11
2025-01-19,Groupe d'âge,60_69,60-69 ans,1,0.08,0.08,1,0.29,0.02,42,3.44,0.33,4,4.71,129,5,0.41,0.08,1,0.43,8,9,184,193,4.66,103,1623,1726,5.97,14.57,8.43
2025-01-19,Groupe d'âge,70_79,70-79 ans,4,0.45,0.11,1,0.71,0.08,79,8.95,1.59,14,10.57,293,18,2.04,0.45,4,2.29,32,18,290,308,5.84,131,2243,2374,5.52,19.43,14.85
2025-01-19,Groupe d'âge,80_89,80-89 ans,9,2.28,0.00,0,1.29,0.33,74,18.71,2.02,8,13.29,327,9,2.28,0.51,2,2.43,36,20,325,345,5.80,136,2509,2645,5.14,22.29,34.39
2025-01-19,Groupe d'âge,90_,90 ans et plus,6,6.55,1.09,1,0.71,0.78,38,41.50,5.46,5,4.14,127,6,6.55,2.18,2,0.57,12,8,137,145,5.52,79,1164,1243,6.36,9.29,86.27
2025-01-19,Groupe d'âge,INC,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,0,0,.,.,0,0.00,0,0,1,1,0.00,0,4,4,0.00,0.00,.
2025-01-19,Groupe d'âge,TOT,Total,21,0.23,0.03,3,3.14,0.03,280,3.07,0.38,35,38.29,1022,42,0.46,0.10,9,6.00,91,78,1509,1587,4.91,863,13138,14001,6.16,120.29,9.47
2025-01-19,Sexe,MASC,Masculin,13,0.28,0.04,2,2.14,0.05,144,3.14,0.35,16,20.14,.,17,0.37,0.11,5,3.14,.,29,669,698,4.15,329,5538,5867,5.61,48.71,7.18
2025-01-19,Sexe,FEM,Féminin,8,0.18,0.02,1,1.00,0.02,136,3.00,0.42,19,18.14,.,25,0.55,0.09,4,2.86,.,49,840,889,5.51,530,7575,8105,6.54,71.00,11.69
2025-01-19,Sexe,INC,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,.,0,.,.,0,0.00,.,0,0,0,.,4,25,29,13.79,0.57,.
2025-01-19,Sexe,TOT,Total,21,0.23,0.03,3,3.14,0.03,280,3.07,0.38,35,38.29,.,42,0.46,0.10,9,6.00,.,78,1509,1587,4.91,863,13138,14001,6.16,120.29,9.47
2025-01-20,Région,RSS01,01 - Bas-Saint-Laurent,1,0.49,0.00,0,0.14,0.07,10,4.87,0.49,1,1.14,29,0,0.00,0.00,0,0.14,2,5,76,81,6.17,27,549,576,4.69,3.57,13.16
2025-01-20,Région,RSS02,02 - Saguenay-Lac-Saint-Jean,0,0.00,0.00,0,0.00,0.00,8,2.78,0.35,1,1.14,25,2,0.70,0.00,0,0.29,4,5,64,69,7.25,18,377,395,4.56,2.71,6.26
2025-01-20,Région,RSS03,03 - Capitale-Nationale,1,0.12,0.00,0,0.29,0.03,20,2.43,0.12,1,2.14,57,5,0.61,0.00,0,0.71,8,3,164,167,1.80,35,1104,1139,3.07,5.14,4.26
2025-01-20,Région,RSS04,04 - Mauricie et Centre-du-Québec,1,0.18,0.00,0,0.14,0.03,11,1.97,0.36,2,1.86,43,0,0.00,0.00,0,0.14,1,5,106,111,4.50,43,703,746,5.76,6.71,7.71
2025-01-20,Région,RSS05,05 - Estrie,0,0.00,0.00,0,0.00,0.00,11,2.04,0.56,3,1.57,64,1,0.19,0.00,0,0.14,1,22,130,152,14.47,73,819,892,8.18,10.57,13.55
